,_id,index_price,strike,interest_rate,maturity,is_call,tau,mark_iv,date,moneyness,instrument_name,days_to_maturity,maturitydate_char,timestamp,underlying_price,instrument_price
1661,60655e27bc3775f55a1c10bb,58892.79,64000.0,1.02537065,2APR21,1,0.0027,84.17,2021-04-01 07:46:15.627,1.09,BTC-2APR21-64000-C,1,2021-04-02,1617255975627,59127.01,44.3452575
1665,60655e29bc3775f55a1c10c0,58894.57,52000.0,1.02537065,30APR21,1,0.0795,73.76,2021-04-01 07:46:17.640,0.88,BTC-30APR21-52000-C,29,2021-04-30,1617255977640,60784.47,10363.752135
1667,60655e2abc3775f55a1c10c2,58893.7,63000.0,1.02537065,1APR21,1,0.0,72.29,2021-04-01 07:46:18.644,1.07,BTC-1APR21-63000-C,0,2021-04-01,1617255978644,58914.69,14.7286725
1669,60655e2bbc3775f55a1c10c4,58893.7,48000.0,1.02537065,2APR21,1,0.0027,110.1,2021-04-01 07:46:18.649,0.82,BTC-2APR21-48000-C,1,2021-04-02,1617255978649,59130.52,4538.2674099999995
1670,60655e2bbc3775f55a1c10c5,58893.08,54000.0,1.02537065,16APR21,0,0.0411,69.81,2021-04-01 07:46:19.651,0.92,BTC-16APR21-54000-P,15,2021-04-16,1617255979651,60029.38,1065.521495
1677,60655e2fbc3775f55a1c10ce,58893.72,70000.0,1.02537065,9APR21,1,0.0219,79.04,2021-04-01 07:46:22.674,1.19,BTC-9APR21-70000-C,8,2021-04-09,1617255982674,59650.84,298.25419999999997
1679,60655e2fbc3775f55a1c10cd,58893.72,56000.0,1.02537065,25JUN21,1,0.2329,77.85,2021-04-01 07:46:22.800,0.95,BTC-25JUN21-56000-C,85,2021-06-25,1617255982800,62900.41,12737.333025
1680,60655e30bc3775f55a1c10d0,58907.03,66000.0,1.02537065,16APR21,0,0.0411,76.76,2021-04-01 07:46:23.679,1.12,BTC-16APR21-66000-P,15,2021-04-16,1617255983679,60030.17,3901.96105
1686,60655e31bc3775f55a1c10d4,58915.9,58000.0,1.02537065,16APR21,1,0.0411,68.53,2021-04-01 07:46:25.713,0.98,BTC-16APR21-58000-C,15,2021-04-16,1617255985713,60051.61,4533.896555
1688,60655e33bc3775f55a1c10d7,58912.34,59000.0,1.02537065,2APR21,0,0.0027,65.0,2021-04-01 07:46:26.796,1.0,BTC-2APR21-59000-P,1,2021-04-02,1617255986796,59152.01,724.6121224999999
1689,60655e34bc3775f55a1c10d9,58912.28,52000.0,1.02537065,30APR21,0,0.0795,73.74,2021-04-01 07:46:27.707,0.88,BTC-30APR21-52000-P,29,2021-04-30,1617255987707,60807.97,1489.7952650000002
1692,60655e35bc3775f55a1c10dc,58917.45,52000.0,1.02537065,25JUN21,0,0.2329,78.4,2021-04-01 07:46:28.714,0.88,BTC-25JUN21-52000-P,85,2021-06-25,1617255988714,62918.4,4215.532800000001
1694,60655e36bc3775f55a1c10de,58917.82,76000.0,1.02537065,30APR21,1,0.0795,83.07,2021-04-01 07:46:29.721,1.29,BTC-30APR21-76000-C,29,2021-04-30,1617255989721,60814.38,1429.1379299999999
1696,60655e37bc3775f55a1c10e0,58920.05,54000.0,1.02537065,1APR21,0,0.0,79.56,2021-04-01 07:46:30.728,0.92,BTC-1APR21-54000-P,0,2021-04-01,1617255990728,58938.06,14.734515
1699,60655e37bc3775f55a1c10e2,58921.94,61000.0,1.02537065,2APR21,1,0.0027,67.42,2021-04-01 07:46:31.735,1.04,BTC-2APR21-61000-C,1,2021-04-02,1617255991735,59158.04,251.42167
1700,60655e38bc3775f55a1c10e3,58921.94,54000.0,1.02537065,2APR21,0,0.0027,92.59,2021-04-01 07:46:31.740,0.92,BTC-2APR21-54000-P,1,2021-04-02,1617255991740,59159.93,44.3699475
1701,60655e38bc3775f55a1c10e4,58922.25,60000.0,1.02537065,30APR21,1,0.0795,73.41,2021-04-01 07:46:32.742,1.02,BTC-30APR21-60000-C,29,2021-04-30,1617255992742,60820.06,5397.780325
1704,60655e39bc3775f55a1c10e7,58920.44,75000.0,1.02537065,28MAY21,0,0.1562,82.79,2021-04-01 07:46:33.749,1.27,BTC-28MAY21-75000-P,57,2021-05-28,1617255993749,61873.38,0.0
1706,60655e3abc3775f55a1c10e9,58920.44,70000.0,1.02537065,28MAY21,1,0.1562,80.99,2021-04-01 07:46:33.954,1.19,BTC-28MAY21-70000-C,57,2021-05-28,1617255993954,61873.38,4918.933709999999
1720,60655e40bc3775f55a1c10f7,58919.33,70000.0,1.02537065,25MAR22,0,0.9808,81.37,2021-04-01 07:46:40.505,1.19,BTC-25MAR22-70000-P,358,2022-03-25,1617256000505,72259.48,20395.23823
1722,60655e40bc3775f55a1c10f8,58917.54,44000.0,1.02537065,30APR21,0,0.0795,86.07,2021-04-01 07:46:40.802,0.75,BTC-30APR21-44000-P,29,2021-04-30,1617256000802,60821.76,532.1904
1724,60655e42bc3775f55a1c10fb,58915.65,56000.0,1.02537065,1APR21,0,0.0,79.42,2021-04-01 07:46:41.805,0.95,BTC-1APR21-56000-P,0,2021-04-01,1617256001805,58937.4,14.734350000000001
1726,60655e42bc3775f55a1c10fd,58915.58,44000.0,1.02537065,25JUN21,1,0.2329,82.55,2021-04-01 07:46:42.814,0.75,BTC-25JUN21-44000-C,85,2021-06-25,1617256002814,62917.16,21045.79002
1727,60655e43bc3775f55a1c10fe,58915.58,50000.0,1.02537065,2APR21,1,0.0027,110.24,2021-04-01 07:46:42.817,0.85,BTC-2APR21-50000-C,1,2021-04-02,1617256002817,59149.98,3563.786295
1728,60655e44bc3775f55a1c1100,58915.92,44000.0,1.02537065,2APR21,1,0.0027,110.25,2021-04-01 07:46:43.821,0.75,BTC-2APR21-44000-C,1,2021-04-02,1617256003821,59149.98,6550.860285000001
1732,60655e45bc3775f55a1c1102,58915.39,52000.0,1.02537065,2APR21,0,0.0027,110.24,2021-04-01 07:46:44.829,0.88,BTC-2APR21-52000-P,1,2021-04-02,1617256004829,59149.77,44.3623275
1733,60655e45bc3775f55a1c1104,58915.57,68000.0,1.02537065,2APR21,1,0.0027,107.11,2021-04-01 07:46:45.833,1.15,BTC-2APR21-68000-C,1,2021-04-02,1617256005833,59149.78,14.787445
1734,60655e46bc3775f55a1c1105,58915.57,60000.0,1.02537065,16APR21,1,0.0411,70.52,2021-04-01 07:46:45.837,1.02,BTC-16APR21-60000-C,15,2021-04-16,1617256005837,60045.74,3497.664355
1736,60655e47bc3775f55a1c1108,58914.13,50000.0,1.02537065,25MAR22,0,0.9808,77.5,2021-04-01 07:46:46.843,0.85,BTC-25MAR22-50000-P,358,2022-03-25,1617256006843,72249.19,9067.273345000001
1738,60655e48bc3775f55a1c110a,58915.23,52000.0,1.02537065,2APR21,1,0.0027,110.26,2021-04-01 07:46:47.847,0.88,BTC-2APR21-52000-C,1,2021-04-02,1617256007847,59148.62,7009.111470000001
1740,60655e49bc3775f55a1c110c,58915.77,70000.0,1.02537065,16APR21,0,0.0411,80.14,2021-04-01 07:46:48.854,1.19,BTC-16APR21-70000-P,15,2021-04-16,1617256008854,60045.64,6304.7922
1743,60655e4abc3775f55a1c110e,58915.45,68000.0,1.02537065,9APR21,1,0.0219,76.98,2021-04-01 07:46:49.861,1.15,BTC-9APR21-68000-C,8,2021-04-09,1617256009861,59657.92,462.34888
1747,60655e4cbc3775f55a1c1113,58915.29,56000.0,1.02537065,1APR21,1,0.0,79.47,2021-04-01 07:46:51.875,0.95,BTC-1APR21-56000-C,0,2021-04-01,1617256011875,58935.39,1532.3201399999998
1752,60655e4ebc3775f55a1c1119,58915.95,50000.0,1.02537065,24SEP21,1,0.4822,80.53,2021-04-01 07:46:53.889,0.85,BTC-24SEP21-50000-C,176,2021-09-24,1617256013889,66633.49,22771.995207500004
1753,60655e4dbc3775f55a1c1117,58915.95,59000.0,1.02537065,1APR21,1,0.0,72.08,2021-04-01 07:46:53.894,1.0,BTC-1APR21-59000-C,0,2021-04-01,1617256013894,58935.91,250.4776175
1757,60655e50bc3775f55a1c111d,58915.44,48000.0,1.02537065,16APR21,0,0.0411,85.4,2021-04-01 07:46:55.903,0.81,BTC-16APR21-48000-P,15,2021-04-16,1617256015903,60047.23,435.3424175
1760,60655e51bc3775f55a1c111f,58908.49,55000.0,1.02537065,1APR21,1,0.0,79.6,2021-04-01 07:46:56.910,0.93,BTC-1APR21-55000-C,0,2021-04-01,1617256016910,58935.26,2033.2664700000003
1762,60655e52bc3775f55a1c1121,58908.22,75000.0,1.02537065,16APR21,1,0.0411,84.82,2021-04-01 07:46:57.917,1.27,BTC-16APR21-75000-C,15,2021-04-16,1617256017917,60037.77,525.3304874999999
1765,60655e53bc3775f55a1c1125,58906.87,50000.0,1.02537065,30APR21,0,0.0795,75.2,2021-04-01 07:46:58.928,0.85,BTC-30APR21-50000-P,29,2021-04-30,1617256018928,60813.13,1125.0429049999998
1772,60655e56bc3775f55a1c112b,58901.81,60000.0,1.02537065,25MAR22,0,0.9808,77.49,2021-04-01 07:47:01.949,1.02,BTC-25MAR22-60000-P,358,2022-03-25,1617256021949,72237.6,14194.688400000003
1776,60655e58bc3775f55a1c1130,58894.15,62000.0,1.02537065,16APR21,0,0.0411,73.36,2021-04-01 07:47:03.959,1.05,BTC-16APR21-62000-P,15,2021-04-16,1617256023959,60024.65,4561.8734
1777,60655e57bc3775f55a1c112f,58894.15,72000.0,1.02537065,2APR21,1,0.0027,107.33,2021-04-01 07:47:03.962,1.22,BTC-2APR21-72000-C,1,2021-04-02,1617256023962,59132.01,14.7830025
1778,60655e58bc3775f55a1c1131,58894.15,65000.0,1.02537065,9APR21,1,0.0219,74.48,2021-04-01 07:47:04.357,1.1,BTC-9APR21-65000-C,8,2021-04-09,1617256024357,59639.11,864.7670949999999
1779,60655e59bc3775f55a1c1132,58880.91,75000.0,1.02537065,9APR21,1,0.0219,88.61,2021-04-01 07:47:04.967,1.27,BTC-9APR21-75000-C,8,2021-04-09,1617256024967,59638.85,149.097125
1781,60655e59bc3775f55a1c1134,58880.69,61000.0,1.02537065,2APR21,0,0.0027,67.34,2021-04-01 07:47:05.973,1.04,BTC-2APR21-61000-P,1,2021-04-02,1617256025973,59119.31,2157.8548149999997
1785,60655e5bbc3775f55a1c1138,58881.5,50000.0,1.02537065,25MAR22,1,0.9808,77.5,2021-04-01 07:47:06.983,0.85,BTC-25MAR22-50000-C,358,2022-03-25,1617256026983,72222.32,32120.876820000005
1790,60655e5dbc3775f55a1c113d,58879.95,60000.0,1.02537065,25MAR22,1,0.9808,77.49,2021-04-01 07:47:09.004,1.02,BTC-25MAR22-60000-C,358,2022-03-25,1617256029004,72227.67,27284.0023425
1794,60655e5fbc3775f55a1c1142,58878.71,58000.0,1.02537065,1APR21,1,0.0,79.36,2021-04-01 07:47:11.010,0.99,BTC-1APR21-58000-C,0,2021-04-01,1617256031010,58900.4,942.4064000000001
1795,60655e5fbc3775f55a1c1141,58878.71,65000.0,1.02537065,28MAY21,1,0.1562,78.34,2021-04-01 07:47:11.013,1.1,BTC-28MAY21-65000-C,57,2021-05-28,1617256031013,61834.2,6307.0884
1796,60655e5fbc3775f55a1c1143,58878.73,68000.0,1.02537065,30APR21,1,0.0795,78.18,2021-04-01 07:47:12.016,1.15,BTC-30APR21-68000-C,29,2021-04-30,1617256032016,60775.49,2750.0909224999996
1798,60655e60bc3775f55a1c1145,58878.73,48000.0,1.02537065,24SEP21,1,0.4822,80.56,2021-04-01 07:47:12.021,0.82,BTC-24SEP21-48000-C,176,2021-09-24,1617256032021,66596.59,25090.265282499997
1799,60655e61bc3775f55a1c1146,58881.04,64000.0,1.02537065,31DEC21,0,0.7507,81.27,2021-04-01 07:47:13.024,1.09,BTC-31DEC21-64000-P,274,2021-12-31,1617256033024,69630.87,15649.538032499999
1801,60655e62bc3775f55a1c1149,58881.07,45000.0,1.02537065,9APR21,0,0.0219,107.92,2021-04-01 07:47:14.032,0.76,BTC-9APR21-45000-P,8,2021-04-09,1617256034032,59628.05,134.1631125
1803,60655e63bc3775f55a1c114c,58880.39,60000.0,1.02537065,1APR21,0,0.0,71.9,2021-04-01 07:47:15.037,1.02,BTC-1APR21-60000-P,0,2021-04-01,1617256035037,58900.91,1030.7659250000002
1806,60655e64bc3775f55a1c114e,58881.02,46000.0,1.02537065,16APR21,0,0.0411,91.15,2021-04-01 07:47:16.047,0.78,BTC-16APR21-46000-P,15,2021-04-16,1617256036047,60010.35,330.056925
1808,60655e65bc3775f55a1c114f,58884.94,62000.0,1.02537065,16APR21,1,0.0411,73.36,2021-04-01 07:47:17.051,1.05,BTC-16APR21-62000-C,15,2021-04-16,1617256037051,60010.99,2715.4972975
1814,60655e67bc3775f55a1c1155,58884.21,60000.0,1.02537065,2APR21,1,0.0027,65.03,2021-04-01 07:47:19.069,1.02,BTC-2APR21-60000-C,1,2021-04-02,1617256039069,59122.3,458.1978250000001
1824,60655e6bbc3775f55a1c115f,58883.01,54000.0,1.02537065,1APR21,1,0.0,79.79,2021-04-01 07:47:23.098,0.92,BTC-1APR21-54000-C,0,2021-04-01,1617256043098,58903.33,0.0
1825,60655e6cbc3775f55a1c1160,58883.05,54000.0,1.02537065,16APR21,1,0.0411,69.81,2021-04-01 07:47:24.105,0.92,BTC-16APR21-54000-C,15,2021-04-16,1617256044105,60017.91,7217.1536775
1826,60655e6cbc3775f55a1c1161,58883.05,76000.0,1.02537065,25JUN21,1,0.2329,83.24,2021-04-01 07:47:24.281,1.29,BTC-25JUN21-76000-C,85,2021-06-25,1617256044281,62897.65,5676.5129125
1827,60655e6dbc3775f55a1c1162,58883.09,57000.0,1.02537065,1APR21,0,0.0,79.53,2021-04-01 07:47:25.107,0.97,BTC-1APR21-57000-P,0,2021-04-01,1617256045107,58903.49,14.7258725
1830,60655e6ebc3775f55a1c1165,58881.66,64000.0,1.02537065,1APR21,1,0.0,72.51,2021-04-01 07:47:26.114,1.09,BTC-1APR21-64000-C,0,2021-04-01,1617256046114,58903.57,14.7258925
1835,60655e70bc3775f55a1c116b,58866.78,52000.0,1.02537065,9APR21,0,0.0219,77.82,2021-04-01 07:47:28.128,0.88,BTC-9APR21-52000-P,8,2021-04-09,1617256048128,59628.97,372.68106250000005
1836,60655e70bc3775f55a1c116a,58866.78,72000.0,1.02537065,30APR21,1,0.0795,80.66,2021-04-01 07:47:28.406,1.22,BTC-30APR21-72000-C,29,2021-04-30,1617256048406,60773.33,1975.133225
1837,60655e70bc3775f55a1c116c,58866.78,50000.0,1.02537065,28MAY21,0,0.1562,75.87,2021-04-01 07:47:28.510,0.85,BTC-28MAY21-50000-P,57,2021-05-28,1617256048510,61829.91,2318.6216249999998
1838,60655e71bc3775f55a1c116d,58865.97,76000.0,1.02537065,2APR21,0,0.0027,107.39,2021-04-01 07:47:29.135,1.29,BTC-2APR21-76000-P,1,2021-04-02,1617256049135,59110.59,0.0
1839,60655e71bc3775f55a1c116e,58865.97,52000.0,1.02537065,25JUN21,1,0.2329,78.4,2021-04-01 07:47:29.139,0.88,BTC-25JUN21-52000-C,85,2021-06-25,1617256049139,62875.28,15090.067199999998
1841,60655e72bc3775f55a1c116f,58864.99,60000.0,1.02537065,9APR21,0,0.0219,70.17,2021-04-01 07:47:30.147,1.02,BTC-9APR21-60000-P,8,2021-04-09,1617256050147,59620.25,2697.8163125
1849,60655e75bc3775f55a1c1177,58866.77,50000.0,1.02537065,16APR21,1,0.0411,79.22,2021-04-01 07:47:33.172,0.85,BTC-16APR21-50000-C,15,2021-04-16,1617256053172,59999.73,10559.95248
1850,60655e76bc3775f55a1c117a,58863.59,60000.0,1.02537065,2APR21,0,0.0027,65.03,2021-04-01 07:47:34.174,1.02,BTC-2APR21-60000-P,1,2021-04-02,1617256054174,59105.7,1359.4310999999998
1852,60655e77bc3775f55a1c117b,58864.27,64000.0,1.02537065,1APR21,0,0.0,72.51,2021-04-01 07:47:35.180,1.09,BTC-1APR21-64000-P,0,2021-04-01,1617256055180,58883.97,0.0
1855,60655e78bc3775f55a1c117e,58864.06,50000.0,1.02537065,9APR21,0,0.0219,85.83,2021-04-01 07:47:36.184,0.85,BTC-9APR21-50000-P,8,2021-04-09,1617256056184,59617.63,268.279335
1858,60655e79bc3775f55a1c1181,58863.96,48000.0,1.02537065,25JUN21,0,0.2329,79.65,2021-04-01 07:47:37.391,0.82,BTC-25JUN21-48000-P,85,2021-06-25,1617256057391,62866.55,2970.4444875
1865,60655e7cbc3775f55a1c1188,58863.19,63000.0,1.02537065,1APR21,0,0.0,72.27,2021-04-01 07:47:40.217,1.07,BTC-1APR21-63000-P,0,2021-04-01,1617256060217,58884.0,1913.73
1870,60655e7ebc3775f55a1c118d,58863.1,50000.0,1.02537065,2APR21,0,0.0027,110.59,2021-04-01 07:47:42.229,0.85,BTC-2APR21-50000-P,1,2021-04-02,1617256062229,59104.23,14.7760575
1872,60655e7fbc3775f55a1c1190,58862.79,59000.0,1.02537065,2APR21,1,0.0027,65.0,2021-04-01 07:47:43.233,1.0,BTC-2APR21-59000-C,1,2021-04-02,1617256063233,59104.19,842.2347075
1879,60655e82bc3775f55a1c1197,58863.93,56000.0,1.02537065,24SEP21,0,0.4822,80.5,2021-04-01 07:47:46.255,0.95,BTC-24SEP21-56000-P,176,2021-09-24,1617256066255,66590.78,8806.630655
1883,60655f0acd7f2e23a9d3febe,58858.09,56000.0,1.02537065,16APR21,0,0.0411,68.68,2021-04-01 07:50:02.213,0.95,BTC-16APR21-56000-P,15,2021-04-16,1617256202213,59984.34,1619.5771799999998
1887,60655f0ccd7f2e23a9d3fec3,58857.51,72000.0,1.02537065,2APR21,0,0.0027,107.43,2021-04-01 07:50:04.228,1.22,BTC-2APR21-72000-P,1,2021-04-02,1617256204228,59103.34,0.0
1891,60655f0ecd7f2e23a9d3fec7,58855.2,48000.0,1.02537065,31DEC21,0,0.7507,80.58,2021-04-01 07:50:06.242,0.82,BTC-31DEC21-48000-P,274,2021-12-31,1617256206242,69580.26,7340.717429999999
1893,60655f0ecd7f2e23a9d3fec6,58855.2,50000.0,1.02537065,31DEC21,0,0.7507,80.55,2021-04-01 07:50:06.246,0.85,BTC-31DEC21-50000-P,274,2021-12-31,1617256206246,69578.21,8210.228780000001
1895,60655f0fcd7f2e23a9d3fec9,58849.38,46000.0,1.02537065,16APR21,1,0.0411,91.1,2021-04-01 07:50:07.252,0.78,BTC-16APR21-46000-C,15,2021-04-16,1617256207252,59978.1,5802.881175
1900,60655f11cd7f2e23a9d3fece,58829.43,56000.0,1.02537065,9APR21,1,0.0219,69.29,2021-04-01 07:50:09.308,0.95,BTC-9APR21-56000-C,8,2021-04-09,1617256209308,59570.64,4646.50992
1902,60655f12cd7f2e23a9d3fed0,58822.92,50000.0,1.02537065,25JUN21,1,0.2329,78.68,2021-04-01 07:50:10.413,0.85,BTC-25JUN21-50000-C,85,2021-06-25,1617256210413,62824.85,16397.28585
1903,60655f13cd7f2e23a9d3fed2,58822.54,60000.0,1.02537065,30APR21,0,0.0795,73.33,2021-04-01 07:50:11.276,1.02,BTC-30APR21-60000-P,29,2021-04-30,1617256211276,60719.65,4599.5134875
1908,60655f15cd7f2e23a9d3fed7,58821.0,60000.0,1.02537065,25JUN21,0,0.2329,78.05,2021-04-01 07:50:13.292,1.02,BTC-25JUN21-60000-P,85,2021-06-25,1617256213292,62822.06,7805.640955
1911,60655f16cd7f2e23a9d3feda,58814.81,76000.0,1.02537065,30APR21,0,0.0795,82.98,2021-04-01 07:50:14.300,1.29,BTC-30APR21-76000-P,29,2021-04-30,1617256214300,60715.87,0.0
1912,60655f16cd7f2e23a9d3fedb,58814.81,55000.0,1.02537065,28MAY21,0,0.1562,74.12,2021-04-01 07:50:14.317,0.94,BTC-28MAY21-55000-P,57,2021-05-28,1617256214317,61768.96,3937.7712
1913,60655f17cd7f2e23a9d3fedc,58813.71,48000.0,1.02537065,30APR21,0,0.0795,78.25,2021-04-01 07:50:15.304,0.82,BTC-30APR21-48000-P,29,2021-04-30,1617256215304,60709.51,865.1105175
1915,60655f18cd7f2e23a9d3fede,58813.71,65000.0,1.02537065,16APR21,1,0.0411,75.84,2021-04-01 07:50:15.686,1.11,BTC-16APR21-65000-C,15,2021-04-16,1617256215686,59933.91,1813.0007775000001
1916,60655f19cd7f2e23a9d3fee0,58809.89,56000.0,1.02537065,2APR21,1,0.0027,71.43,2021-04-01 07:50:16.314,0.95,BTC-2APR21-56000-C,1,2021-04-02,1617256216314,59048.51,3159.095285
1918,60655f19cd7f2e23a9d3fee1,58804.73,66000.0,1.02537065,9APR21,0,0.0219,74.99,2021-04-01 07:50:17.320,1.12,BTC-9APR21-66000-P,8,2021-04-09,1617256217320,59542.73,7442.84125
1920,60655f1acd7f2e23a9d3fee3,58803.15,62000.0,1.02537065,1APR21,0,0.0,72.18,2021-04-01 07:50:18.325,1.05,BTC-1APR21-62000-P,0,2021-04-01,1617256218325,58824.41,1441.198045
1923,60655f1bcd7f2e23a9d3fee6,58807.3,53000.0,1.02537065,1APR21,1,0.0,79.98,2021-04-01 07:50:19.332,0.9,BTC-1APR21-53000-C,0,2021-04-01,1617256219332,58822.81,0.0
1929,60655f1ecd7f2e23a9d3feec,58805.43,60000.0,1.02537065,9APR21,1,0.0219,70.35,2021-04-01 07:50:21.610,1.02,BTC-9APR21-60000-C,8,2021-04-09,1617256221610,59542.05,2292.368925
1931,60655f1ecd7f2e23a9d3feed,58805.32,61000.0,1.02537065,1APR21,0,0.0,72.11,2021-04-01 07:50:22.361,1.04,BTC-1APR21-61000-P,0,2021-04-01,1617256222361,58824.99,2102.9933925
1934,60655f20cd7f2e23a9d3fef1,58802.23,54000.0,1.02537065,9APR21,0,0.0219,71.89,2021-04-01 07:50:24.369,0.92,BTC-9APR21-54000-P,8,2021-04-09,1617256224369,59543.93,595.4393
1937,60655f22cd7f2e23a9d3fef5,58805.73,54000.0,1.02537065,2APR21,1,0.0027,92.58,2021-04-01 07:50:25.375,0.92,BTC-2APR21-54000-C,1,2021-04-02,1617256225375,59038.4,5121.5812000000005
1938,60655f21cd7f2e23a9d3fef4,58805.73,66000.0,1.02537065,9APR21,1,0.0219,75.0,2021-04-01 07:50:25.419,1.12,BTC-9APR21-66000-C,8,2021-04-09,1617256225419,59542.0,684.733
1939,60655f22cd7f2e23a9d3fef6,58809.33,58000.0,1.02537065,2APR21,1,0.0027,65.0,2021-04-01 07:50:26.381,0.99,BTC-2APR21-58000-C,1,2021-04-02,1617256226381,59043.1,1417.0344
1941,60655f23cd7f2e23a9d3fef8,58808.27,65000.0,1.02537065,16APR21,0,0.0411,75.83,2021-04-01 07:50:27.388,1.11,BTC-16APR21-65000-P,15,2021-04-16,1617256227388,59935.69,6697.813357500001
1949,60655f26cd7f2e23a9d3ff00,58808.56,58000.0,1.02537065,1APR21,0,0.0,79.34,2021-04-01 07:50:30.409,0.99,BTC-1APR21-58000-P,0,2021-04-01,1617256230409,58828.07,44.121052500000005
1951,60655f27cd7f2e23a9d3ff02,58809.6,64000.0,1.02537065,16APR21,1,0.0411,74.98,2021-04-01 07:50:31.416,1.09,BTC-16APR21-64000-C,15,2021-04-16,1617256231416,59935.97,2067.790965
1954,60655f28cd7f2e23a9d3ff05,58809.52,56000.0,1.02537065,16APR21,1,0.0411,68.67,2021-04-01 07:50:32.423,0.95,BTC-16APR21-56000-C,15,2021-04-16,1617256232423,59937.22,5709.020205
1955,60655f28cd7f2e23a9d3ff06,58809.52,55000.0,1.02537065,28MAY21,1,0.1562,74.12,2021-04-01 07:50:32.721,0.94,BTC-28MAY21-55000-C,57,2021-05-28,1617256232721,61761.54,10885.471425
1956,60655f2acd7f2e23a9d3ff09,58808.54,53000.0,1.02537065,1APR21,0,0.0,79.98,2021-04-01 07:50:33.430,0.9,BTC-1APR21-53000-P,0,2021-04-01,1617256233430,58829.54,14.707385
1961,60655f2bcd7f2e23a9d3ff0c,58801.46,60000.0,1.02537065,25JUN21,1,0.2329,78.03,2021-04-01 07:50:35.444,1.02,BTC-25JUN21-60000-C,85,2021-06-25,1617256235444,62812.51,10662.4235725
1963,60655f2ccd7f2e23a9d3ff0e,58797.67,52000.0,1.02537065,16APR21,1,0.0411,72.98,2021-04-01 07:50:36.451,0.88,BTC-16APR21-52000-C,15,2021-04-16,1617256236451,59930.08,8794.739239999999
1965,60655f2dcd7f2e23a9d3ff10,58797.67,72000.0,1.02537065,25JUN21,0,0.2329,81.83,2021-04-01 07:50:36.460,1.22,BTC-25JUN21-72000-P,85,2021-06-25,1617256236460,62808.62,13268.320975000002
1968,60655f2ecd7f2e23a9d3ff13,58797.88,42000.0,1.02537065,2APR21,1,0.0027,111.65,2021-04-01 07:50:38.465,0.71,BTC-2APR21-42000-C,1,2021-04-02,1617256238465,59044.29,18288.9688275
1971,60655f30cd7f2e23a9d3ff17,58796.36,64000.0,1.02537065,9APR21,0,0.0219,74.03,2021-04-01 07:50:39.473,1.09,BTC-9APR21-64000-P,8,2021-04-09,1617256239473,59543.71,5463.135392499999
1975,60655f31cd7f2e23a9d3ff1a,58794.34,75000.0,1.02537065,16APR21,0,0.0411,84.73,2021-04-01 07:50:41.486,1.28,BTC-16APR21-75000-P,15,2021-04-16,1617256241486,59926.8,8989.02
1980,60655f33cd7f2e23a9d3ff1f,58796.16,56000.0,1.02537065,2APR21,0,0.0027,71.39,2021-04-01 07:50:43.500,0.95,BTC-2APR21-56000-P,1,2021-04-02,1617256243500,59042.17,88.563255
1983,60655f34cd7f2e23a9d3ff22,58796.53,56000.0,1.02537065,30APR21,0,0.0795,71.87,2021-04-01 07:50:44.507,0.95,BTC-30APR21-56000-P,29,2021-04-30,1617256244507,60702.02,2716.415395
1985,60655f35cd7f2e23a9d3ff24,58798.4,64000.0,1.02537065,30APR21,0,0.0795,75.71,2021-04-01 07:50:45.516,1.09,BTC-30APR21-64000-P,29,2021-04-30,1617256245516,60702.85,7041.5306
1990,60655f38cd7f2e23a9d3ff2a,58798.93,60000.0,1.02537065,28MAY21,1,0.1562,75.82,2021-04-01 07:50:47.532,1.02,BTC-28MAY21-60000-C,57,2021-05-28,1617256247532,61759.62,8183.149650000001
1992,60655f38cd7f2e23a9d3ff2b,58797.23,44000.0,1.02537065,30APR21,1,0.0795,85.98,2021-04-01 07:50:48.535,0.75,BTC-30APR21-44000-C,29,2021-04-30,1617256248535,60706.03,17559.219177500003
1994,60655f38cd7f2e23a9d3ff2c,58797.23,56000.0,1.02537065,25JUN21,0,0.2329,77.78,2021-04-01 07:50:48.541,0.95,BTC-25JUN21-56000-P,85,2021-06-25,1617256248541,62811.62,5841.48066
1999,60655f3ccd7f2e23a9d3ff34,58795.69,48000.0,1.02537065,16APR21,1,0.0411,85.31,2021-04-01 07:50:51.556,0.82,BTC-16APR21-48000-C,15,2021-04-16,1617256251556,59932.79,4824.589595
2000,60655f3bcd7f2e23a9d3ff33,58795.69,66000.0,1.02537065,2APR21,0,0.0027,107.21,2021-04-01 07:50:51.559,1.12,BTC-2APR21-66000-P,1,2021-04-02,1617256251559,59043.16,14.760790000000002
2003,60655f3dcd7f2e23a9d3ff36,58796.77,64000.0,1.02537065,24SEP21,1,0.4822,81.45,2021-04-01 07:50:52.570,1.09,BTC-24SEP21-64000-C,176,2021-09-24,1617256252570,66532.01,15867.884384999998
2004,60655f3dcd7f2e23a9d3ff37,58795.46,64000.0,1.02537065,30APR21,1,0.0795,75.71,2021-04-01 07:50:53.570,1.09,BTC-30APR21-64000-C,29,2021-04-30,1617256253570,60705.58,3809.2751450000005
2009,60655f3fcd7f2e23a9d3ff3c,58795.52,70000.0,1.02537065,16APR21,1,0.0411,80.06,2021-04-01 07:50:54.580,1.19,BTC-16APR21-70000-C,15,2021-04-16,1617256254580,59933.79,958.94064
